,timestep,samples,flow,density,velocity
489,3900,300,2408.3928,22.610000000000003,106.25299200000002
490,4200,300,2270.7216,22.610000000000003,100.17923400000001
491,4500,300,2349.2808,22.610000000000003,103.645278
492,4800,300,2377.1160000000004,22.610000000000003,104.87307600000001
493,5100,300,2394.8352,22.610000000000003,105.65478
494,5400,300,2327.3208,22.610000000000003,102.67635600000001
495,5700,300,2276.7552,22.610000000000003,100.44561600000002
496,6000,300,2270.232,22.610000000000003,100.15768800000002
497,6300,300,2343.6288,22.610000000000003,103.39590600000001
498,6600,300,2358.324,22.610000000000003,104.04423000000001
499,6900,300,2319.9984,22.610000000000003,102.353382
500,7200,300,2336.4215999999997,22.610000000000003,103.07768400000002
501,7500,300,2376.6336,22.610000000000003,104.852016
502,7800,300,2430.2304,22.610000000000003,107.216568
503,8100,300,2380.0896000000002,22.610000000000003,105.00435000000002
504,8400,300,2353.176,22.610000000000003,103.817106
505,8700,300,2306.9304,22.610000000000003,101.77677
506,9000,300,2245.9968,22.610000000000003,99.08832600000001
507,9300,300,2386.1664,22.610000000000003,105.272352
508,9600,300,2276.5824,22.610000000000003,100.437732
509,9900,300,2283.228,22.610000000000003,100.730952
510,1200,200,2420.3304,23.939999999999998,100.84694400000002
511,1500,300,2350.7783999999997,23.939999999999998,97.94892600000001
512,1800,300,2362.5576,23.939999999999998,98.43978600000001
513,2100,300,2321.1288000000004,23.939999999999998,96.71367599999999
514,2400,300,2401.4952,23.939999999999998,100.06232399999999
515,2700,300,2344.0176,23.939999999999998,97.667208
